beds_baths_interaction,beds,baths,longitude,latitude,beds_to_baths_ratio,street_number,month_available,daysOnMarket,PhotosNum,High School Graduate (Age 25+)_ratio,nearby_subway_stations,Monthly Housing Costs,Precinct,Per Capita Income,day_available,log_monthly_housing_costs,zip,Employed_ratio,Bachelor’s Degree (Age 25+)_ratio,Median Gross Rent,median_income_scaled,Median Home Value,hasVideo,occupied_to_vacant_ratio,propertyType_rental,propertyType_condo,crime_rate,White Alone_ratio,schools_in_precinct,price_bin,price
1.0,1,1.0,-73.9325,40.69518,0.5,441.0,11,10.0,0,0.1447345346135297,6,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,0,2300.0
6.0,3,2.0,-73.94528,40.691727,1.0,217.0,11,9.0,0,0.1196671636765908,3,2227.0,79,54361.0,15,7.708859601047175,11216,0.5752809709329357,0.2604011351065365,2048.0,-0.0968449201899008,1360500.0,0,11.509623797025371,0,0,1.5917640218050286,0.3321629551248136,46,1,3750.0
2.0,2,1.0,-73.94025,40.690926,1.0,816.0,11,17.0,0,0.1447345346135297,0,2031.0,79,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.5917640218050286,0.2333070279275724,46,0,2950.0
6.0,3,2.0,-73.93714,40.6958,1.0,346.0,11,9.0,0,0.1218801765444863,3,1497.0,81,30119.0,15,7.311886164077165,11206,0.4290987114920677,0.1428142614148017,1434.0,-1.0805353664518016,849400.0,0,23.954578754578755,0,0,1.2146229746324233,0.4376702353555904,33,1,4250.0
2.0,2,1.0,-73.92094,40.698734,1.0,1381.0,11,8.0,0,0.1211029396180827,3,1974.0,83,35966.0,15,7.5883236773352225,11237,0.5568107157238836,0.2184685162028696,1998.0,-0.4204974001169531,949700.0,0,14.437757625721352,0,0,1.373110412147866,0.3196702202064302,37,1,3250.0
2.0,2,1.0,-73.91904,40.693413,1.0,122.0,11,8.0,0,0.1447345346135297,0,2031.0,83,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.373110412147866,0.2333070279275724,37,0,3000.0
4.0,2,2.0,-73.93352,40.688377,0.6666666666666666,827.0,11,8.0,0,0.1447345346135297,0,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,0,2948.0
0.0,0,1.0,-73.92998,40.686005,0.0,212.0,11,27.0,0,0.1447345346135297,0,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,0,2600.0
4.0,2,2.0,-73.928734,40.691498,0.6666666666666666,496.0,11,4.0,0,0.1447345346135297,3,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,1,4400.0
2.0,2,1.0,-73.91685,40.700153,1.0,242.0,11,8.0,0,0.1211029396180827,12,1974.0,83,35966.0,15,7.5883236773352225,11237,0.5568107157238836,0.2184685162028696,1998.0,-0.4204974001169531,949700.0,0,14.437757625721352,0,0,1.373110412147866,0.3196702202064302,37,0,2700.0
2.0,2,1.0,-73.944275,40.68833,1.0,422.0,11,8.0,0,0.1447345346135297,0,2031.0,79,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.5917640218050286,0.2333070279275724,46,1,3305.0
2.0,2,1.0,-73.929726,40.700966,1.0,161.0,11,17.0,0,0.1218801765444863,3,1497.0,83,30119.0,15,7.311886164077165,11206,0.4290987114920677,0.1428142614148017,1434.0,-1.0805353664518016,849400.0,0,23.954578754578755,0,0,1.373110412147866,0.4376702353555904,37,1,3195.0
2.0,2,1.0,-73.91314,40.684155,1.0,1668.0,11,8.0,0,0.2024875776076693,6,1576.0,73,26544.0,15,7.3632795869630385,11207,0.4147684424747678,0.0929329242466503,1476.0,-1.055164910762214,632600.0,0,12.40420227920228,0,0,2.036421049698383,0.1257115112447185,56,0,2850.0
6.0,3,2.0,-73.93873,40.685574,1.0,569.0,11,9.0,0,0.1447345346135297,0,2031.0,79,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.5917640218050286,0.2333070279275724,46,1,4150.0
1.0,1,1.0,-73.929474,40.68963,0.5,727.0,11,8.0,0,0.1447345346135297,3,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,1,4500.0
4.0,2,2.0,-73.940445,40.688366,0.6666666666666666,483.0,11,8.0,0,0.1447345346135297,0,2031.0,79,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.5917640218050286,0.2333070279275724,46,1,3300.0
8.0,4,2.0,-73.936905,40.698334,1.3333333333333333,12.0,11,11.0,0,0.1218801765444863,6,1497.0,83,30119.0,15,7.311886164077165,11206,0.4290987114920677,0.1428142614148017,1434.0,-1.0805353664518016,849400.0,0,23.954578754578755,0,0,1.373110412147866,0.4376702353555904,37,1,3495.0
1.0,1,1.0,-73.92747,40.684616,0.5,625.0,11,8.0,0,0.1965954887218045,0,1635.0,81,34073.0,15,7.400009517162692,11233,0.4478556390977443,0.1283007518796992,1510.0,-0.929913216618611,992800.0,0,18.784517619872904,0,0,1.2146229746324233,0.1425684210526315,33,0,2763.0
4.0,2,2.0,-73.94479,40.689323,0.6666666666666666,261.0,11,7.0,0,0.1196671636765908,0,2227.0,79,54361.0,15,7.708859601047175,11216,0.5752809709329357,0.2604011351065365,2048.0,-0.0968449201899008,1360500.0,0,11.509623797025371,0,0,1.5917640218050286,0.3321629551248136,46,1,3595.0
3.0,3,1.0,-73.94403,40.685287,1.5,361.0,11,9.0,0,0.1196671636765908,0,2227.0,79,54361.0,15,7.708859601047175,11216,0.5752809709329357,0.2604011351065365,2048.0,-0.0968449201899008,1360500.0,0,11.509623797025371,0,0,1.5917640218050286,0.3321629551248136,46,1,3700.0
2.0,2,1.0,-73.93623,40.683605,1.0,413.0,11,8.0,0,0.1965954887218045,0,1635.0,81,34073.0,15,7.400009517162692,11233,0.4478556390977443,0.1283007518796992,1510.0,-0.929913216618611,992800.0,0,18.784517619872904,0,0,1.2146229746324233,0.1425684210526315,33,0,2975.0
6.0,3,2.0,-73.91069,40.691174,1.0,212.0,11,9.0,0,0.1447345346135297,0,2031.0,83,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.373110412147866,0.2333070279275724,37,1,4750.0
2.0,2,1.0,-73.93766,40.690937,1.0,217.0,11,24.0,0,0.1447345346135297,0,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,0,2900.0
1.0,1,1.0,-73.92875,40.684772,0.5,666.0,11,10.0,0,0.1965954887218045,0,1635.0,81,34073.0,15,7.400009517162692,11233,0.4478556390977443,0.1283007518796992,1510.0,-0.929913216618611,992800.0,0,18.784517619872904,0,0,1.2146229746324233,0.1425684210526315,33,0,2300.0
18.0,6,3.0,-73.921486,40.68371,1.5,615.0,8,9.0,0,0.1965954887218045,0,1635.0,81,34073.0,15,7.400009517162692,11233,0.4478556390977443,0.1283007518796992,1510.0,-0.929913216618611,992800.0,0,18.784517619872904,0,0,1.2146229746324233,0.1425684210526315,33,2,6950.0
8.0,4,2.0,-73.92657,40.690247,1.3333333333333333,808.0,11,11.0,0,0.1447345346135297,6,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,1,4500.0
6.0,3,2.0,-73.93289,40.68566,1.0,272.0,8,26.0,0,0.1447345346135297,0,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,2,6950.0
2.0,1,2.0,-73.92489,40.69938,0.3333333333333333,710.0,11,8.0,0,0.1447345346135297,6,2031.0,83,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.373110412147866,0.2333070279275724,37,0,3000.0
4.0,2,2.0,-73.91598,40.68651,0.6666666666666666,11.0,11,8.0,0,0.1447345346135297,3,2031.0,83,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.373110412147866,0.2333070279275724,37,1,3645.0
4.0,2,2.0,-73.93419,40.68534,0.6666666666666666,599.0,11,24.0,0,0.1447345346135297,0,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,1,4000.0
2.0,1,2.0,-73.93641,40.692142,0.3333333333333333,442.0,11,7.5,0,0.1447345346135297,0,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,1,3250.0
2.0,2,1.0,-73.9182,40.69981,1.0,1347.0,11,8.0,0,0.1211029396180827,6,1974.0,83,35966.0,15,7.5883236773352225,11237,0.5568107157238836,0.2184685162028696,1998.0,-0.4204974001169531,949700.0,0,14.437757625721352,0,0,1.373110412147866,0.3196702202064302,37,0,2850.0
3.0,3,1.0,-73.93557,40.691463,1.5,920.0,11,9.0,0,0.1447345346135297,0,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,1,3495.0
2.0,2,1.0,-73.9361,40.692898,1.0,980.0,11,8.0,0,0.1447345346135297,3,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,0,2699.0
0.0,0,2.0,-73.921616,40.700382,0.0,364.0,11,11.0,0,0.1211029396180827,6,1974.0,83,35966.0,15,7.5883236773352225,11237,0.5568107157238836,0.2184685162028696,1998.0,-0.4204974001169531,949700.0,0,14.437757625721352,0,0,1.373110412147866,0.3196702202064302,37,0,2200.0
9.0,3,3.0,-73.91889,40.688786,0.75,972.0,11,9.0,0,0.1447345346135297,6,2031.0,83,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.373110412147866,0.2333070279275724,37,1,4900.0
4.0,2,2.0,-73.94681,40.68763,0.6666666666666666,345.0,11,8.0,0,0.1196671636765908,0,2227.0,79,54361.0,15,7.708859601047175,11216,0.5752809709329357,0.2604011351065365,2048.0,-0.0968449201899008,1360500.0,0,11.509623797025371,0,0,1.5917640218050286,0.3321629551248136,46,1,4795.0
0.0,0,1.0,-73.939026,40.69181,0.0,378.0,11,11.0,0,0.1447345346135297,0,2031.0,81,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.2146229746324233,0.2333070279275724,33,0,2200.0
1.0,1,1.0,-73.915726,40.69154,0.5,1229.0,11,8.0,0,0.1447345346135297,0,2031.0,83,40787.0,15,7.616775808698373,11221,0.5385154982682274,0.189059143320619,1937.0,-0.4571913925267517,1082200.0,0,12.967255334805005,0,0,1.373110412147866,0.2333070279275724,37,0,2700.0
6.0,3,2.0,-73.946724,40.69289,1.0,115.0,11,9.0,0,0.1218801765444863,3,1497.0,79,30119.0,15,7.311886164077165,11206,0.4290987114920677,0.1428142614148017,1434.0,-1.0805353664518016,849400.0,0,23.954578754578755,0,0,1.5917640218050286,0.4376702353555904,46,1,4500.0
2.0,2,1.0,-73.944305,40.701252,1.0,48.0,11,8.0,0,0.1218801765444863,6,1497.0,90,30119.0,15,7.311886164077165,11206,0.4290987114920677,0.1428142614148017,1434.0,-1.0805353664518016,849400.0,0,23.954578754578755,0,0,1.308764435822941,0.4376702353555904,29,1,4000.0
1.0,1,1.0,-73.94483,40.68663,0.5,322.0,11,8.0,0,0.1196671636765908,0,2227.0,79,54361.0,15,7.708859601047175,11216,0.5752809709329357,0.2604011351065365,2048.0,-0.0968449201899008,1360500.0,0,11.509623797025371,0,0,1.5917640218050286,0.3321629551248136,46,0,2250.0
4.0,2,2.0,-73.94644,40.800144,0.6666666666666666,1405.0,11,1.0,15,0.1477107413970957,9,1171.0,25,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.362692857379329,0.2509720422144047,28,0,2846.0
2.0,2,1.0,-73.94429,40.796417,1.0,138.0,11,12.0,8,0.1477107413970957,6,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2746.0
4.0,2,2.0,-73.94261,40.788746,0.6666666666666666,322.0,11,12.0,25,0.1477107413970957,3,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,1,3800.0
3.0,3,1.0,-73.94083,40.79236,1.5,2118.0,11,0.0,11,0.1477107413970957,3,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,1,3750.0
1.0,1,1.0,-73.954124,40.799473,0.5,146.0,11,0.0,8,0.1258591402064549,9,1653.0,28,49988.0,15,7.4109518755836366,10026,0.5082451326277276,0.1953220959101006,1507.0,-0.6666768218506609,1030400.0,0,7.3573153066151615,0,0,1.072816407022429,0.2369528289559649,23,0,2600.0
2.0,2,1.0,-73.93571,40.79937,1.0,2338.0,11,12.0,15,0.1383598911776137,0,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,0,3000.0
1.0,1,1.0,-73.953186,40.8004,0.5,127.0,11,2.0,12,0.1258591402064549,9,1653.0,28,49988.0,15,7.4109518755836366,10026,0.5082451326277276,0.1953220959101006,1507.0,-0.6666768218506609,1030400.0,0,7.3573153066151615,0,0,1.072816407022429,0.2369528289559649,23,1,3995.0
1.0,1,1.0,-73.947105,40.78454,0.5,1867.0,11,4.0,5,0.1477107413970957,3,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2450.0
3.0,3,1.0,-73.93819,40.79749,1.5,243.0,11,2.0,5,0.1477107413970957,3,1171.0,25,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.362692857379329,0.2509720422144047,28,0,2950.0
2.0,2,1.0,-73.93546,40.795433,1.0,2244.0,11,4.0,14,0.1477107413970957,0,1171.0,25,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.362692857379329,0.2509720422144047,28,0,2995.0
1.0,1,1.0,-73.93551,40.795376,0.5,2242.0,11,3.0,10,0.1477107413970957,0,1171.0,25,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.362692857379329,0.2509720422144047,28,0,2200.0
1.0,1,1.0,-73.941376,40.7941,0.5,222.0,11,3.0,8,0.1477107413970957,3,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2950.0
0.0,0,1.0,-73.9385,40.79947,0.0,2175.0,11,1.0,7,0.1383598911776137,3,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,0,1700.0
2.0,2,1.0,-73.93549,40.79882,1.0,315.0,11,4.0,12,0.1383598911776137,0,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,0,2995.0
2.0,2,1.0,-73.953865,40.800186,1.0,138.0,11,5.0,8,0.1258591402064549,9,1653.0,28,49988.0,15,7.4109518755836366,10026,0.5082451326277276,0.1953220959101006,1507.0,-0.6666768218506609,1030400.0,0,7.3573153066151615,0,0,1.072816407022429,0.2369528289559649,23,0,2950.0
2.0,2,1.0,-73.9401,40.799118,1.0,177.0,11,7.0,9,0.1383598911776137,3,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,0,2600.0
1.0,1,1.0,-73.94215,40.786465,0.5,1966.0,11,8.0,0,0.1477107413970957,0,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2875.0
1.0,1,1.0,-73.94094,40.7998,0.5,1890.0,11,12.0,0,0.1383598911776137,3,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,0,2800.0
1.0,1,1.0,-73.93933,40.798397,0.5,2139.0,11,3.0,0,0.1383598911776137,3,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,0,2500.0
1.0,1,1.0,-73.932785,40.79623,0.5,329.0,11,10.0,0,0.1383598911776137,0,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,1,3272.0
3.0,3,1.0,-73.93992,40.791378,1.5,327.0,11,17.0,0,0.1477107413970957,0,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2995.0
4.0,2,2.0,-73.95014,40.786163,0.6666666666666666,1501.0,10,17.0,0,0.1477107413970957,3,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,1,5900.0
3.0,3,1.0,-73.943436,40.790733,1.5,234.0,11,6.0,0,0.1477107413970957,6,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2500.0
0.0,0,1.0,-73.940704,40.789307,0.0,2039.0,11,5.0,0,0.1477107413970957,0,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,1895.0
1.0,1,1.0,-73.93441,40.79622,0.5,410.0,11,10.0,0,0.1383598911776137,0,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,0,2350.0
2.0,2,1.0,-73.931595,40.797516,1.0,375.0,11,18.0,0,0.1383598911776137,0,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,0,2295.0
1.0,1,1.0,-73.949524,40.78673,0.5,146.0,11,4.0,0,0.1477107413970957,6,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2100.0
6.0,3,2.0,-73.94465,40.791523,1.0,1864.0,11,7.0,0,0.1477107413970957,6,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,1,3470.0
0.0,0,1.0,-73.937126,40.796417,0.0,312.0,11,17.0,0,0.1477107413970957,3,1171.0,25,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.362692857379329,0.2509720422144047,28,0,2500.0
1.0,1,1.0,-73.93292,40.79806,0.5,414.0,11,24.0,0,0.1383598911776137,0,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,0,2775.0
1.0,1,1.0,-73.938995,40.80016,0.5,181.0,11,26.0,0,0.1383598911776137,6,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,1,3150.0
2.0,2,1.0,-73.94301,40.788914,1.0,312.0,11,12.0,0,0.1477107413970957,3,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2800.0
2.0,2,1.0,-73.94536,40.79169,1.0,172.0,11,18.0,0,0.1477107413970957,6,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2995.0
2.0,2,1.0,-73.93756,40.80027,1.0,209.0,11,12.0,0,0.1383598911776137,6,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,1,3800.0
3.0,3,1.0,-73.948654,40.790474,1.5,122.0,11,15.0,0,0.1477107413970957,3,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2900.0
2.0,2,1.0,-73.94843,40.78882,1.0,1575.0,11,15.0,0,0.1477107413970957,6,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2950.0
1.0,1,1.0,-73.93902,40.79722,0.5,228.0,11,15.0,0,0.1477107413970957,3,1171.0,25,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.362692857379329,0.2509720422144047,28,0,1969.0
2.0,2,1.0,-73.94344,40.789795,1.0,2033.0,11,9.0,0,0.1477107413970957,3,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2500.0
2.0,2,1.0,-73.933624,40.797207,1.0,411.0,11,16.0,0,0.1383598911776137,0,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,0,2425.0
2.0,2,1.0,-73.94093,40.789356,1.0,347.0,11,11.0,0,0.1477107413970957,0,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,1,3250.0
1.0,1,1.0,-73.93647,40.796764,0.5,327.0,11,26.0,0,0.1477107413970957,3,1171.0,25,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.362692857379329,0.2509720422144047,28,0,2850.0
1.0,1,1.0,-73.9445,40.7951,0.5,139.0,11,15.0,0,0.1477107413970957,6,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2300.0
2.0,2,1.0,-73.94641,40.79294,1.0,124.0,11,11.0,0,0.1477107413970957,6,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2395.0
1.0,1,1.0,-73.938774,40.797115,0.5,234.0,11,15.0,0,0.1477107413970957,3,1171.0,25,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.362692857379329,0.2509720422144047,28,0,2250.0
1.0,1,1.0,-73.94831,40.79,0.5,127.0,11,11.0,0,0.1477107413970957,3,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,2200.0
0.0,0,1.0,-73.935005,40.794384,0.0,425.0,11,9.0,0,0.1477107413970957,0,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,0,1650.0
0.0,0,1.0,-73.9443,40.80027,0.0,1775.0,11,11.0,0,0.1383598911776137,3,1189.0,25,30083.0,15,7.081708586105575,10035,0.3803342401865526,0.1235652286565617,1116.0,-1.4273604848147292,661800.0,0,10.542288557213933,0,0,1.362692857379329,0.2003627412877315,28,0,2000.0
1.0,1,1.0,-73.94719,40.78868,0.5,181.0,11,10.0,0,0.1477107413970957,6,1171.0,23,35582.0,15,7.066466970136958,10029,0.4077684026767529,0.138453196498003,1137.0,-1.4595871747631786,735700.0,0,8.920160213618157,0,0,1.2968769193385992,0.2509720422144047,36,1,3250.0
