daysOnMarket,availableFrom,street,price,borough,zip,propertyType,beds,baths,latitude,longitude,hasVideo,PhotosNum,Number of Households,Median Household Income,Per Capita Income,Total Income Distribution,Median Gross Rent,Median Home Value,Occupied Housing Units,Vacant Housing Units,"Owner-Occupied Units (value < $100,000)",Monthly Housing Costs,Precinct,schools_in_precinct,nearby_subway_stations,crime_rate,precinct_safety_rank,Median Age_ratio,Male Population_ratio,Female Population_ratio,White Alone_ratio,Black or African American Alone_ratio,Asian Alone_ratio,Hispanic or Latino_ratio,Population Below Poverty Level_ratio,Employed_ratio,Unemployed_ratio,High School Graduate (Age 25+)_ratio,Bachelor’s Degree (Age 25+)_ratio,Graduate or Professional Degree (Age 25+)_ratio,Never Married_ratio,Currently Married_ratio,Divorced_ratio
8.0,2024-11-15,316 Bergen St #409BERGEN,4113.0,Brooklyn,11217,apartment,1,1.0,40.683167,-73.98168,0,17,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,84,26,9,1.0360417995757052,23,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
4.0,2024-11-15,393 Douglass St FLOOR 1,3500.0,Brooklyn,11217,apartment,1,1.0,40.678852,-73.97993,0,6,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,6,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
5.0,2024-11-15,195 Sterling Pl APT 4,3900.0,Brooklyn,11238,apartment,1,1.0,40.67651,-73.97123,0,8,26492.0,125747.0,79174.0,26492.0,2368.0,1145100.0,26492.0,2249.0,47.0,2453.0,78,16,6,0.7331146456376074,9,0.0006081278963598,0.4596275431977535,0.5403724568022464,0.5107929781039503,0.2691267421227626,0.066325563767292,0.1399210984202456,0.1084293761951522,0.6094716350543525,0.0428618188709149,0.063810360569883,0.2995675917790756,0.0211208158905714,0.1816803624648991,0.1734973383637397,0.0232742432856133
8.0,2024-11-15,577 Baltic St APT 5B,3800.0,Brooklyn,11217,apartment,1,1.0,40.68125,-73.98197,0,8,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,6,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
5.0,2024-11-15,108 Butler St,3650.0,Brooklyn,11231,apartment,1,1.0,40.68333,-73.99064,0,8,16498.0,130396.0,87008.0,16498.0,2309.0,1836600.0,16498.0,1458.0,37.0,2493.0,76,17,3,0.5505709650861085,1,0.0009709237940714,0.4707048855237065,0.5292951144762935,0.6450075974143037,0.1276880681964511,0.0554740013907131,0.1496819387571145,0.1392258363594221,0.5445929588709469,0.0438847253341574,0.0638955419918102,0.2579257771253445,0.0173581601380411,0.1620953411110252,0.192381982538824,0.0174354219784181
10.0,2024-11-15,11 Hoyt St #50E,3850.0,Brooklyn,11201,apartment,0,1.0,40.68979,-73.98496,0,0,32227.0,163310.0,108933.0,32227.0,3110.0,1123700.0,32227.0,2894.0,43.0,3027.0,84,26,18,1.0360417995757052,23,0.0005031897355028,0.4758798652426349,0.5241201347573651,0.6077557164360978,0.1204071392731703,0.142785463407641,0.1104580316823166,0.1004085728621604,0.588430936850405,0.0334743029173535,0.048039567056125,0.2765536520679521,0.031022865744391,0.182080137624543,0.1857357895491362,0.0199985664110099
10.0,2024-11-15,566 Baltic St APT 2R,3750.0,Brooklyn,11217,apartment,2,1.0,40.68106,-73.98273,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,6,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
12.0,2024-11-15,82 4th Ave APT 4A,3420.0,Brooklyn,11217,apartment,1,1.0,40.682125,-73.980255,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,84,26,12,1.0360417995757052,23,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
17.0,2024-11-15,710 Degraw St APT 3,4910.0,Brooklyn,11217,apartment,3,2.0,40.677723,-73.98033,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,3,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
19.0,2024-07-15,230 Bergen St #A1,17000.0,Brooklyn,11217,apartment,3,4.0,40.684338,-73.98498,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,84,26,3,1.0360417995757052,23,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
2.0,2024-11-15,97 Bergen St APT 2,4000.0,Brooklyn,11201,apartment,2,1.0,40.686607,-73.98956,0,0,32227.0,163310.0,108933.0,32227.0,3110.0,1123700.0,32227.0,2894.0,43.0,3027.0,84,26,6,1.0360417995757052,23,0.0005031897355028,0.4758798652426349,0.5241201347573651,0.6077557164360978,0.1204071392731703,0.142785463407641,0.1104580316823166,0.1004085728621604,0.588430936850405,0.0334743029173535,0.048039567056125,0.2765536520679521,0.031022865744391,0.182080137624543,0.1857357895491362,0.0199985664110099
25.0,2024-11-15,300 Ashland Pl APT 14J,3645.0,Brooklyn,11217,apartment,0,1.0,40.68631,-73.9783,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,88,23,18,0.8766468204791998,13,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
18.0,2024-11-15,479 Atlantic Ave APT 1,4000.0,Brooklyn,11217,apartment,2,1.0,40.686054,-73.98184,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,84,26,15,1.0360417995757052,23,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
4.0,2024-10-15,40 Saint Marks Pl,6050.0,Brooklyn,11217,apartment,4,2.0,40.68208,-73.98123,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,84,26,9,1.0360417995757052,23,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
8.0,2024-11-15,535 Atlantic Ave APT C,3750.0,Brooklyn,11217,apartment,1,1.0,40.685223,-73.97971,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,84,26,15,1.0360417995757052,23,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
5.0,2024-11-15,57 4th Ave #2R,4500.0,Brooklyn,11217,apartment,3,2.0,40.68257,-73.97927,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,12,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
5.0,2024-11-15,234 6th Ave APT 4,4700.0,Brooklyn,11215,apartment,2,1.0,40.67435,-73.97897,0,0,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,3,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213
6.0,2024-11-15,716 Sackett St APT 4L,3200.0,Brooklyn,11217,apartment,1,1.0,40.677193,-73.981,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,3,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
5.0,2024-11-15,488 Warren St APT 4,3600.0,Brooklyn,11217,apartment,2,1.0,40.683006,-73.98569,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,76,17,0,0.5505709650861085,1,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
16.0,2024-11-15,19 Prospect Pl,2999.0,Brooklyn,11217,apartment,1,1.0,40.680214,-73.97701,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,12,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
9.0,2024-11-15,507 Dean St APT 2L,4200.0,Brooklyn,11217,apartment,2,1.0,40.681572,-73.97336,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,9,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
17.0,2024-11-15,342 Bergen St APT 2F,3850.0,Brooklyn,11217,apartment,2,2.0,40.682648,-73.98064,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,84,26,9,1.0360417995757052,23,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
16.0,2024-11-15,533 Bergen St APT 1L,4000.0,Brooklyn,11217,apartment,3,1.0,40.680573,-73.972534,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,6,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
9.0,2024-11-15,229 5th Ave APT 6,3522.0,Brooklyn,11215,apartment,2,1.0,40.675465,-73.98081,0,0,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,3,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213
26.0,2024-11-15,325 1st St APT D4,3500.0,Brooklyn,11215,apartment,1,1.0,40.673923,-73.98158,0,0,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,3,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213
11.0,2024-11-15,131 Smith St #3L,3920.0,Brooklyn,11201,apartment,2,1.0,40.687366,-73.98976,0,0,32227.0,163310.0,108933.0,32227.0,3110.0,1123700.0,32227.0,2894.0,43.0,3027.0,84,26,6,1.0360417995757052,23,0.0005031897355028,0.4758798652426349,0.5241201347573651,0.6077557164360978,0.1204071392731703,0.142785463407641,0.1104580316823166,0.1004085728621604,0.588430936850405,0.0334743029173535,0.048039567056125,0.2765536520679521,0.031022865744391,0.182080137624543,0.1857357895491362,0.0199985664110099
18.0,2024-11-15,142 4th Ave APT 1,4499.0,Brooklyn,11217,apartment,3,2.0,40.680218,-73.98154,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,6,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
20.0,2024-11-15,148 5th Ave #3C,4675.0,Brooklyn,11217,apartment,4,1.0,40.67831,-73.979454,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,6,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
8.0,2024-11-15,371 State St APT 9,3400.0,Brooklyn,11217,apartment,2,1.0,40.687607,-73.98388,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,84,26,12,1.0360417995757052,23,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
23.0,2024-11-15,568 Baltic St APT 4L,3775.0,Brooklyn,11217,apartment,2,1.0,40.681026,-73.982635,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,6,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
20.0,2024-11-15,343 4th Ave APT 5D,5000.0,Brooklyn,11215,apartment,2,2.0,40.672905,-73.986115,0,0,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,6,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213
12.0,2024-10-15,17 Atlantic Cmns #1,6000.0,Brooklyn,11217,apartment,3,2.0,40.684265,-73.97278,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,88,23,15,0.8766468204791998,13,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
10.0,2024-11-15,580 Union St #3M,3500.0,Brooklyn,11215,apartment,2,1.0,40.677837,-73.9848,0,0,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,3,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213
26.0,2024-11-15,636 President St APT 2,4000.0,Brooklyn,11215,apartment,2,1.0,40.675907,-73.98177,0,0,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,3,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213
19.0,2024-11-15,159 5th Ave #4A,3272.0,Brooklyn,11217,apartment,1,1.0,40.677696,-73.97925,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,3,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
25.0,2024-11-15,20A 7th Ave #1,4200.0,Brooklyn,11217,apartment,2,1.0,40.67738,-73.9738,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,9,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
24.0,2024-10-15,80 Saint Marks Ave APT 3B,6185.0,Brooklyn,11217,apartment,4,2.0,40.67975,-73.97461,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,6,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
7.0,2024-01-15,34 Prospect Pl APT 3,8700.0,Brooklyn,11217,apartment,5,2.0,40.679672,-73.97682,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,9,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
11.0,2024-11-15,195 Garfield Pl APT 2E,2500.0,Brooklyn,11215,apartment,0,1.0,40.6728,-73.97778,0,0,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,0,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213
8.0,2024-10-15,133 Sterling Pl APT 1D,6750.0,Brooklyn,11217,apartment,2,2.0,40.677425,-73.974014,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,9,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
8.0,2024-11-15,264 6th Ave APT 1B,3100.0,Brooklyn,11215,apartment,1,1.0,40.67341,-73.97984,0,0,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,0,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213
16.0,2024-11-15,99 S Oxford St APT 1B,3400.0,Brooklyn,11217,apartment,1,2.0,40.686626,-73.973206,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,88,23,12,0.8766468204791998,13,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
9.0,2024-10-15,238 5th Ave FLOOR 2,6400.0,Brooklyn,11215,apartment,3,2.0,40.675594,-73.98134,0,0,29465.0,173899.0,98246.0,29465.0,2673.0,1597400.0,29465.0,2502.0,43.0,2730.0,78,16,3,0.7331146456376074,9,0.0005165662232343,0.4958480295498098,0.5041519704501902,0.7257338850779015,0.0404088093981725,0.0926764240286611,0.1507345793873413,0.0581692448690532,0.5837476046324326,0.0401310856222401,0.0398811342239009,0.275057627683506,0.0321465270641819,0.1402088482795012,0.2313439053517371,0.0196489571472213
1.0,2024-11-15,125 S Oxford St APT 2R,3500.0,Brooklyn,11217,apartment,1,1.0,40.685524,-73.972984,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,88,23,12,0.8766468204791998,13,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
26.0,2024-02-15,195 Berkeley Pl #2,10995.0,Brooklyn,11217,apartment,5,2.0,40.674973,-73.97406,0,0,18912.0,152735.0,100325.0,18912.0,2651.0,1603300.0,18912.0,1996.0,160.0,2783.0,78,16,6,0.7331146456376074,9,0.0008316877686142,0.4590312463700778,0.5409687536299221,0.556440933906377,0.1773957486351492,0.0914159600418167,0.1445231734231618,0.1093274480195144,0.5859217098385411,0.037820885120223,0.0502497386456034,0.2851899175281682,0.0301080264839121,0.1844581252177953,0.1675688233244279,0.0204204901846904
12.0,2024-02-15,496 Broadway #PENTHOUSE,13500.0,Manhattan,10012,apartment,2,2.0,40.72196,-73.99934,0,15,11529.0,126890.0,114455.0,11529.0,2624.0,1455300.0,11529.0,2742.0,23.0,2708.0,5,15,21,0.8865786487677311,14,0.0016402714932126,0.4812405731523378,0.5187594268476622,0.705646681749623,0.0281862745098039,0.1741138763197586,0.1027997737556561,0.1171757164404223,0.6471530920060332,0.0350207390648567,0.0280920060331825,0.3908371040723982,0.0630656108597285,0.2620663650075415,0.1628016591251885,0.0263480392156862
5.0,2024-02-15,508 Broadway FLOOR 5,14000.0,Manhattan,10012,apartment,2,1.0,40.72228,-73.99906,0,25,11529.0,126890.0,114455.0,11529.0,2624.0,1455300.0,11529.0,2742.0,23.0,2708.0,5,15,21,0.8865786487677311,14,0.0016402714932126,0.4812405731523378,0.5187594268476622,0.705646681749623,0.0281862745098039,0.1741138763197586,0.1027997737556561,0.1171757164404223,0.6471530920060332,0.0350207390648567,0.0280920060331825,0.3908371040723982,0.0630656108597285,0.2620663650075415,0.1628016591251885,0.0263480392156862
8.0,2024-10-15,298 Mulberry St APT 2M,6500.0,Manhattan,10012,apartment,1,1.0,40.725193,-73.994675,0,18,11529.0,126890.0,114455.0,11529.0,2624.0,1455300.0,11529.0,2742.0,23.0,2708.0,9,19,15,1.183076317983652,30,0.0016402714932126,0.4812405731523378,0.5187594268476622,0.705646681749623,0.0281862745098039,0.1741138763197586,0.1027997737556561,0.1171757164404223,0.6471530920060332,0.0350207390648567,0.0280920060331825,0.3908371040723982,0.0630656108597285,0.2620663650075415,0.1628016591251885,0.0263480392156862
11.0,2024-03-15,525 Broome St #PTHS6,25000.0,Manhattan,10013,apartment,4,5.0,40.723732,-74.00412,0,0,12753.0,150675.0,157378.0,12753.0,2113.0,2000001.0,12753.0,2770.0,0.0,2831.0,1,25,9,1.2589646893465996,36,0.0013648864292262,0.4972668319016738,0.5027331680983261,0.5778358741045054,0.0327301123824398,0.2969816317522833,0.0830815197093674,0.0937765253115132,0.5398770923165722,0.0249889654704104,0.0609106033341255,0.3243812175330187,0.0172817709571181,0.1938342443893661,0.2082979662513156,0.0194547244762842
